_id,popularity,duration,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,timeSignature,valence,_class,spotUrl,ytUrl._id,ytUrl.LinkName,ytUrl.type,ytUrl.url,dlink._id,dlink.LinkName,dlink.type,dlink.url,lyric._id,lyric.LinkName,lyric.type,lyric.url,artInfo._id,artInfo.LinkName,artInfo.type,artInfo.url,albInfo._id,albInfo.LinkName,albInfo.type,albInfo.url
Circles,89,215280,0.19200000166893005,0.6949999928474426,0.7620000243186951,0.0024399999529123306,0,0.08630000054836273,-3.496999979019165,1,0.039500001817941666,120.04199981689453,4,0.5529999732971191,dev.eshanM.Musik.Song,64e09489aea7d56b2f154433,64e09489aea7d56b2f154434,Youtube,yt,null,64e0948aaea7d56b2f154435,Download : 9x,dlink,null,64e0948aaea7d56b2f154436,Lyrics : Genius,lyric,null,64e0948aaea7d56b2f154437,Post Malone,artInfo,https://open.spotify.com/artist/246dkjvS1zLTtiykXe5h60,64e0948aaea7d56b2f154438,Hollywood's Bleeding,albInfo,https://open.spotify.com/album/4g1ZRSobMefqF6nelkgibi
Love Yourself,25,233720,0.8349999785423279,0.609000027179718,0.3779999911785126,0,4,0.2800000011920929,-9.82800006866455,1,0.43799999356269836,100.41799926757812,4,0.5149999856948853,dev.eshanM.Musik.Song,64e09302aea7d56b2f1541a5,64e09302aea7d56b2f1541a6,Youtube,yt,null,64e09302aea7d56b2f1541a7,Download : 9x,dlink,null,64e09302aea7d56b2f1541a8,Lyrics : Genius,lyric,null,64e09303aea7d56b2f1541a9,Justin Bieber,artInfo,https://open.spotify.com/artist/1uNFoZAHBGtllmzznpCI3s,64e09303aea7d56b2f1541aa,Purpose (Deluxe),albInfo,https://open.spotify.com/album/7fZH0aUAjY3ay25obOUf2a
All of Me,87,269560,0.921999990940094,0.421999990940094,0.2639999985694885,0,8,0.13199999928474426,-7.064000129699707,1,0.03220000118017197,119.93000030517578,4,0.3310000002384186,dev.eshanM.Musik.Song,64e0933aaea7d56b2f154235,64e0933baea7d56b2f154236,Youtube,yt,null,64e0933baea7d56b2f154237,Download : 9x,dlink,null,64e0933baea7d56b2f154238,Lyrics : Genius,lyric,null,64e0933baea7d56b2f154239,John Legend,artInfo,https://open.spotify.com/artist/5y2Xq6xcjJb2jVM54GHK3t,64e0933baea7d56b2f15423a,Love In The Future (Expanded Edition),albInfo,https://open.spotify.com/album/4OTAx9un4e6NfoHuVRiOrC
SAD!,83,166606,0.257999986410141,0.7400000095367432,0.6129999756813049,0.003719999920576811,8,0.12300000339746475,-4.880000114440918,1,0.14499999582767487,75.02300262451172,4,0.4729999899864197,dev.eshanM.Musik.Song,64e09323aea7d56b2f1541f9,64e09323aea7d56b2f1541fa,Youtube,yt,null,64e09323aea7d56b2f1541fb,Download : 9x,dlink,null,64e09323aea7d56b2f1541fc,Lyrics : Genius,lyric,null,64e09323aea7d56b2f1541fd,XXXTENTACION,artInfo,https://open.spotify.com/artist/15UsOTVnJzReFVN1VCnxy4,64e09324aea7d56b2f1541fe,?,albInfo,https://open.spotify.com/album/2Ti79nwTsont5ZHfdxIzAm
Thunder,88,187147,0.006709999870508909,0.6050000190734863,0.8220000267028809,0.1340000033378601,0,0.1469999998807907,-4.833000183105469,1,0.043800000101327896,167.9969940185547,4,0.2879999876022339,dev.eshanM.Musik.Song,64e0948baea7d56b2f154439,64e0948baea7d56b2f15443a,Youtube,yt,null,64e0948caea7d56b2f15443b,Download : 9x,dlink,null,64e0948caea7d56b2f15443c,Lyrics : Genius,lyric,null,64e0948caea7d56b2f15443d,Imagine Dragons,artInfo,https://open.spotify.com/artist/53XhwfbYqKCa1cC15pYq2q,64e0948caea7d56b2f15443e,Evolve,albInfo,https://open.spotify.com/album/33pt9HBdGlAbRGBHQgsZsU
7 rings,85,178627,0.5920000076293945,0.777999997138977,0.31700000166893005,0,1,0.08810000121593475,-10.732000350952148,0,0.33399999141693115,140.04800415039062,4,0.3269999921321869,dev.eshanM.Musik.Song,64e094bfaea7d56b2f1544db,64e094bfaea7d56b2f1544dc,Youtube,yt,null,64e094bfaea7d56b2f1544dd,Download : 9x,dlink,null,64e094c0aea7d56b2f1544de,Lyrics : Genius,lyric,null,64e094c0aea7d56b2f1544df,Ariana Grande,artInfo,https://open.spotify.com/artist/66CXWjxzNUsdJxJ2JdwvnR,64e094c0aea7d56b2f1544e0,"thank u, next",albInfo,https://open.spotify.com/album/2fYhqwDWXjbpjaIJPEfKFw
goosebumps,87,243837,0.08470000326633453,0.8410000205039978,0.7279999852180481,0,7,0.14900000393390656,-3.369999885559082,1,0.04839999973773956,130.0489959716797,4,0.4300000071525574,dev.eshanM.Musik.Song,64e076e0aea7d56b2f153a9d,64e076e0aea7d56b2f153a9e,Youtube,yt,null,64e076e0aea7d56b2f153a9f,Download : 9x,dlink,null,64e076e0aea7d56b2f153aa0,Lyrics : Genius,lyric,null,64e076e0aea7d56b2f153aa1,Travis Scott,artInfo,https://open.spotify.com/artist/0Y5tJX1MQlPlqiwlOH1tJY,64e076e0aea7d56b2f153aa2,Birds In The Trap Sing McKnight,albInfo,https://open.spotify.com/album/42WVQWuf1teDysXiOupIZt
Counting Stars,88,257267,0.06539999693632126,0.6639999747276306,0.7049999833106995,0,1,0.11800000071525574,-4.9720001220703125,0,0.03819999843835831,122.01599884033203,4,0.47699999809265137,dev.eshanM.Musik.Song,64e09382aea7d56b2f154313,64e09383aea7d56b2f154314,Youtube,yt,null,64e09383aea7d56b2f154315,Download : 9x,dlink,null,64e09383aea7d56b2f154316,Lyrics : Genius,lyric,null,64e09383aea7d56b2f154317,OneRepublic,artInfo,https://open.spotify.com/artist/5Pwc4xIPtQLFEnJriah9YJ,64e09383aea7d56b2f154318,Native,albInfo,https://open.spotify.com/album/20lOt6G8MHv8ZO7ViOmiP7
Riptide,61,171360,0.2800000011920929,0.7170000076293945,0.734000027179718,0.00010099999781232327,5,0.1469999998807907,-5.711999893188477,1,0.04259999841451645,91.01399993896484,4,0.8939999938011169,dev.eshanM.Musik.Song,64e09865aea7d56b2f154b8f,64e09866aea7d56b2f154b90,Youtube,yt,null,64e09866aea7d56b2f154b91,Download : 9x,dlink,null,64e09866aea7d56b2f154b92,Lyrics : Genius,lyric,null,64e09866aea7d56b2f154b93,The Chainsmokers,artInfo,https://open.spotify.com/artist/69GGBxA162lTqCwzJG5jLp,64e09866aea7d56b2f154b94,So Far So Good,albInfo,https://open.spotify.com/album/4nZ4dv1XvDE25Lf2MFhOqA
Jocelyn Flores,84,119133,0.4690000116825104,0.871999979019165,0.39100000262260437,0.000004129999979340937,0,0.296999990940094,-9.144000053405762,0,0.24199999868869781,134.02099609375,4,0.43700000643730164,dev.eshanM.Musik.Song,64e0935eaea7d56b2f1542a1,64e0935eaea7d56b2f1542a2,Youtube,yt,null,64e0935eaea7d56b2f1542a3,Download : 9x,dlink,null,64e0935eaea7d56b2f1542a4,Lyrics : Genius,lyric,null,64e0935faea7d56b2f1542a5,XXXTENTACION,artInfo,https://open.spotify.com/artist/15UsOTVnJzReFVN1VCnxy4,64e0935faea7d56b2f1542a6,17,albInfo,https://open.spotify.com/album/5VdyJkLe3yvOs0l4xXbWp0
Stressed Out,88,202333,0.04619999974966049,0.734000027179718,0.6370000243186951,0.000022899999748915434,4,0.06019999831914902,-5.677000045776367,0,0.14100000262260437,169.9770050048828,4,0.6480000019073486,dev.eshanM.Musik.Song,64e09331aea7d56b2f15421d,64e09331aea7d56b2f15421e,Youtube,yt,null,64e09332aea7d56b2f15421f,Download : 9x,dlink,null,64e09332aea7d56b2f154220,Lyrics : Genius,lyric,null,64e09332aea7d56b2f154221,Twenty One Pilots,artInfo,https://open.spotify.com/artist/3YQKmKGau1PzlVlkL1iodx,64e09332aea7d56b2f154222,Blurryface,albInfo,https://open.spotify.com/album/3cQO7jp5S9qLBoIVtbkSM1
Wake Me Up,24,247427,0.003800000064074993,0.5320000052452087,0.7829999923706055,0.0012000000569969416,2,0.16099999845027924,-5.697000026702881,1,0.052299998700618744,124.08000183105469,4,0.6430000066757202,dev.eshanM.Musik.Song,64e0936faea7d56b2f1542d7,64e09370aea7d56b2f1542d8,Youtube,yt,null,64e09370aea7d56b2f1542d9,Download : 9x,dlink,null,64e09370aea7d56b2f1542da,Lyrics : Genius,lyric,null,64e09370aea7d56b2f1542db,Avicii,artInfo,https://open.spotify.com/artist/1vCWHaC5f2uS3yhpwWbIA6,64e09370aea7d56b2f1542dc,True,albInfo,https://open.spotify.com/album/1s9tU91VJt4sU5owi29GD3
The Hills,88,242253,0.06710000336170197,0.5849999785423279,0.5640000104904175,0,0,0.13500000536441803,-7.063000202178955,0,0.051500000059604645,113.00299835205078,4,0.13699999451637268,dev.eshanM.Musik.Song,64e09399aea7d56b2f154361,64e09399aea7d56b2f154362,Youtube,yt,null,64e0939aaea7d56b2f154363,Download : 9x,dlink,null,64e0939aaea7d56b2f154364,Lyrics : Genius,lyric,null,64e0939aaea7d56b2f154365,The Weeknd,artInfo,https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ,64e0939aaea7d56b2f154366,Beauty Behind The Madness,albInfo,https://open.spotify.com/album/0P3oVJBFOv3TDXlYRhGL7s
Can't Hold Us (feat. Ray Dalton),83,258343,0.029100000858306885,0.640999972820282,0.921999990940094,0,2,0.08619999885559082,-4.456999778747559,1,0.07859999686479568,146.0780029296875,4,0.847000002861023,dev.eshanM.Musik.Song,64e09386aea7d56b2f15431f,64e09386aea7d56b2f154320,Youtube,yt,null,64e09386aea7d56b2f154321,Download : 9x,dlink,null,64e09386aea7d56b2f154322,Lyrics : Genius,lyric,null,64e09387aea7d56b2f154323,Macklemore & Ryan Lewis,artInfo,https://open.spotify.com/artist/5BcAKTbp20cv7tC5VqPFoC,64e09387aea7d56b2f154324,The Heist,albInfo,https://open.spotify.com/album/76FXHQhTuT4QMIxfL09gX8
HUMBLE.,86,177000,0.00028199999360367656,0.9079999923706055,0.6209999918937683,0.000053899999329587445,1,0.0957999974489212,-6.638000011444092,0,0.10199999809265137,150.01100158691406,4,0.42100000381469727,dev.eshanM.Musik.Song,64e09327aea7d56b2f154205,64e09328aea7d56b2f154206,Youtube,yt,null,64e09328aea7d56b2f154207,Download : 9x,dlink,null,64e09328aea7d56b2f154208,Lyrics : Genius,lyric,null,64e09328aea7d56b2f154209,Kendrick Lamar,artInfo,https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg,64e09329aea7d56b2f15420a,DAMN.,albInfo,https://open.spotify.com/album/4eLPsYPBmXABThSJ821sqY
Let Her Go,26,252867,0.38499999046325684,0.5090000033378601,0.5379999876022339,0,7,0.10400000214576721,-7.335000038146973,1,0.05719999969005585,75.08899688720703,4,0.24400000274181366,dev.eshanM.Musik.Song,64e09352aea7d56b2f15427d,64e09352aea7d56b2f15427e,Youtube,yt,null,64e09352aea7d56b2f15427f,Download : 9x,dlink,null,64e09352aea7d56b2f154280,Lyrics : Genius,lyric,null,64e09352aea7d56b2f154281,Passenger,artInfo,https://open.spotify.com/artist/0gadJ2b9A4SKsB1RFkBb66,64e09353aea7d56b2f154282,All The Little Lights,albInfo,https://open.spotify.com/album/2mylGx7w2Q3yhUyN8iEWOF
XO Tour Llif3,83,182707,0.0026400000788271427,0.7319999933242798,0.75,0,11,0.10899999737739563,-6.366000175476074,0,0.23100000619888306,155.0959930419922,4,0.4009999930858612,dev.eshanM.Musik.Song,64e0932aaea7d56b2f15420b,64e0932aaea7d56b2f15420c,Youtube,yt,null,64e0932aaea7d56b2f15420d,Download : 9x,dlink,null,64e0932baea7d56b2f15420e,Lyrics : Genius,lyric,null,64e0932baea7d56b2f15420f,Lil Uzi Vert,artInfo,https://open.spotify.com/artist/4O15NlyKLIASxsJ0PrXPfz,64e0932baea7d56b2f154210,Luv Is Rage 2,albInfo,https://open.spotify.com/album/733e1ZfktLSwj96X5rsMeE
Havana (feat. Young Thug),1,216897,0.1860000044107437,0.7680000066757202,0.5170000195503235,0.000037999998312443495,7,0.10400000214576721,-4.322999954223633,0,0.031199999153614044,104.99199676513672,4,0.4180000126361847,dev.eshanM.Musik.Song,64e092faaea7d56b2f154193,64e092fbaea7d56b2f154194,Youtube,yt,null,64e092fbaea7d56b2f154195,Download : 9x,dlink,null,64e092fbaea7d56b2f154196,Lyrics : Genius,lyric,null,64e092fbaea7d56b2f154197,Camila Cabello,artInfo,https://open.spotify.com/artist/4nDoRrQiYLoBzwC5BhVJzF,64e092fcaea7d56b2f154198,Havana (feat. Young Thug),albInfo,https://open.spotify.com/album/5chBPOVY2I0bG5V3igb5QL
New Rules,83,209320,0.0026100000832229853,0.7620000243186951,0.699999988079071,0.000015600000551785342,9,0.15299999713897705,-6.020999908447266,0,0.06939999759197235,116.072998046875,4,0.6079999804496765,dev.eshanM.Musik.Song,64e09312aea7d56b2f1541c9,64e09312aea7d56b2f1541ca,Youtube,yt,null,64e09312aea7d56b2f1541cb,Download : 9x,dlink,null,64e09313aea7d56b2f1541cc,Lyrics : Genius,lyric,null,64e09314aea7d56b2f1541cd,Dua Lipa,artInfo,https://open.spotify.com/artist/6M2wZ9GZgrQXHCFfjv46we,64e09314aea7d56b2f1541ce,Dua Lipa (Deluxe),albInfo,https://open.spotify.com/album/01sfgrNbnnPUEyz6GZYlt9
Happier,84,214290,0.19099999964237213,0.6869999766349792,0.7919999957084656,0,5,0.16699999570846558,-2.749000072479248,1,0.04520000144839287,100.01499938964844,4,0.6710000038146973,dev.eshanM.Musik.Song,64e094d1aea7d56b2f154511,64e094d2aea7d56b2f154512,Youtube,yt,null,64e094d2aea7d56b2f154513,Download : 9x,dlink,null,64e094d2aea7d56b2f154514,Lyrics : Genius,lyric,null,64e094d2aea7d56b2f154515,Marshmello,artInfo,https://open.spotify.com/artist/64KEffDW9EtZ1y2vBYgq8T,64e094d2aea7d56b2f154516,Happier,albInfo,https://open.spotify.com/album/78EicdHZr5XBWD7llEZ1Jh
One Kiss (with Dua Lipa),88,214847,0.03700000047683716,0.7910000085830688,0.8619999885559082,0.000021899999410379678,9,0.08139999955892563,-3.240000009536743,0,0.10999999940395355,123.99400329589844,4,0.5920000076293945,dev.eshanM.Musik.Song,64e09487aea7d56b2f15442d,64e09487aea7d56b2f15442e,Youtube,yt,null,64e09488aea7d56b2f15442f,Download : 9x,dlink,null,64e09488aea7d56b2f154430,Lyrics : Genius,lyric,null,64e09488aea7d56b2f154431,Calvin Harris,artInfo,https://open.spotify.com/artist/7CajNmpbOovFoOoasH2HaY,64e09488aea7d56b2f154432,One Kiss (with Dua Lipa),albInfo,https://open.spotify.com/album/7GEzhoTiqcPYkOprWQu581
good 4 u,87,178147,0.33500000834465027,0.5630000233650208,0.6639999747276306,0,9,0.08489999920129776,-5.044000148773193,1,0.15399999916553497,166.92799377441406,4,0.6880000233650208,dev.eshanM.Musik.Song,64e094b1aea7d56b2f1544b1,64e094b1aea7d56b2f1544b2,Youtube,yt,null,64e094b2aea7d56b2f1544b3,Download : 9x,dlink,null,64e094b2aea7d56b2f1544b4,Lyrics : Genius,lyric,null,64e094b2aea7d56b2f1544b5,Olivia Rodrigo,artInfo,https://open.spotify.com/artist/1McMsnEElThX1knmY4oliG,64e094b2aea7d56b2f1544b6,SOUR,albInfo,https://open.spotify.com/album/6s84u2TUpR3wdUv4NgKA2j
SICKO MODE,86,312820,0.0051299999468028545,0.8339999914169312,0.7300000190734863,0,8,0.12399999797344208,-3.7139999866485596,1,0.22200000286102295,155.00799560546875,4,0.44600000977516174,dev.eshanM.Musik.Song,64e0938baea7d56b2f154331,64e0938baea7d56b2f154332,Youtube,yt,null,64e0938baea7d56b2f154333,Download : 9x,dlink,null,64e0938baea7d56b2f154334,Lyrics : Genius,lyric,null,64e0938caea7d56b2f154335,Travis Scott,artInfo,https://open.spotify.com/artist/0Y5tJX1MQlPlqiwlOH1tJY,64e0938caea7d56b2f154336,ASTROWORLD,albInfo,https://open.spotify.com/album/41GuZcammIkupMPKH2OJ6I
drivers license,88,242013,0.7680000066757202,0.5609999895095825,0.4309999942779541,0.000014199999895936344,10,0.10599999874830246,-8.8100004196167,1,0.05779999867081642,143.875,4,0.13699999451637268,dev.eshanM.Musik.Song,64e09493aea7d56b2f154451,64e09493aea7d56b2f154452,Youtube,yt,null,64e09493aea7d56b2f154453,Download : 9x,dlink,null,64e09493aea7d56b2f154454,Lyrics : Genius,lyric,null,64e09493aea7d56b2f154455,Olivia Rodrigo,artInfo,https://open.spotify.com/artist/1McMsnEElThX1knmY4oliG,64e09494aea7d56b2f154456,SOUR,albInfo,https://open.spotify.com/album/6s84u2TUpR3wdUv4NgKA2j
Let Me Love You,86,205947,0.08630000054836273,0.6489999890327454,0.7160000205039978,0.000026300000172341242,8,0.13500000536441803,-5.370999813079834,1,0.0348999984562397,99.98799896240234,4,0.16300000250339508,dev.eshanM.Musik.Song,64e0932caea7d56b2f154211,64e0932daea7d56b2f154212,Youtube,yt,null,64e0932daea7d56b2f154213,Download : 9x,dlink,null,64e0932daea7d56b2f154214,Lyrics : Genius,lyric,null,64e0932daea7d56b2f154215,DJ Snake,artInfo,https://open.spotify.com/artist/540vIaP2JwjQb9dm3aArA4,64e0932eaea7d56b2f154216,Encore,albInfo,https://open.spotify.com/album/02sEJTj1sye1JaqxqpcSCp
Treat You Better,87,187973,0.10599999874830246,0.4440000057220459,0.8190000057220459,0,10,0.10700000077486038,-4.078000068664551,0,0.3409999907016754,82.69499969482422,4,0.746999979019165,dev.eshanM.Musik.Song,64e09340aea7d56b2f154247,64e09340aea7d56b2f154248,Youtube,yt,null,64e09340aea7d56b2f154249,Download : 9x,dlink,null,64e09340aea7d56b2f15424a,Lyrics : Genius,lyric,null,64e09341aea7d56b2f15424b,Shawn Mendes,artInfo,https://open.spotify.com/artist/7n2wHs1TKAczGzO7Dd2rGr,64e09341aea7d56b2f15424c,Illuminate,albInfo,https://open.spotify.com/album/1ne2D0NxoGyZd31gAM4HNd
Demons,86,177507,0.1899999976158142,0.5049999952316284,0.7099999785423279,0.0002500000118743628,3,0.26899999380111694,-3.015000104904175,1,0.032099999487400055,89.93800354003906,4,0.42800000309944153,dev.eshanM.Musik.Song,64e093a5aea7d56b2f154385,64e093a5aea7d56b2f154386,Youtube,yt,null,64e093a5aea7d56b2f154387,Download : 9x,dlink,null,64e093a5aea7d56b2f154388,Lyrics : Genius,lyric,null,64e093a5aea7d56b2f154389,Imagine Dragons,artInfo,https://open.spotify.com/artist/53XhwfbYqKCa1cC15pYq2q,64e093a5aea7d56b2f15438a,Night Visions,albInfo,https://open.spotify.com/album/6nxDQi0FeEwccEPJeNySoS
Sorry,83,200787,0.07970000058412552,0.6539999842643738,0.7599999904632568,0,0,0.29899999499320984,-3.6689999103546143,0,0.04500000178813934,99.94499969482422,4,0.4099999964237213,dev.eshanM.Musik.Song,64e09319aea7d56b2f1541db,64e0931aaea7d56b2f1541dc,Youtube,yt,null,64e0931aaea7d56b2f1541dd,Download : 9x,dlink,null,64e0931aaea7d56b2f1541de,Lyrics : Genius,lyric,null,64e0931aaea7d56b2f1541df,Justin Bieber,artInfo,https://open.spotify.com/artist/1uNFoZAHBGtllmzznpCI3s,64e0931aaea7d56b2f1541e0,Purpose (Deluxe),albInfo,https://open.spotify.com/album/6Fr2rQkZ383FcMqFyT7yPr
Lose Yourself,83,322227,0.009209999814629555,0.6859999895095825,0.7350000143051147,0.0006600000197067857,2,0.34200000762939453,-4.616000175476074,1,0.2639999985694885,171.35499572753906,4,0.05959999933838844,dev.eshanM.Musik.Song,64e0770faea7d56b2f153b21,64e0770faea7d56b2f153b22,Youtube,yt,null,64e0770faea7d56b2f153b23,Download : 9x,dlink,null,64e0770faea7d56b2f153b24,Lyrics : Genius,lyric,null,64e07710aea7d56b2f153b25,Eminem,artInfo,https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR,64e07710aea7d56b2f153b26,Just Lose It,albInfo,https://open.spotify.com/album/1rfORa9iYmocEsnnZGMVC4
Stay With Me,85,172724,0.5879999995231628,0.4180000126361847,0.41999998688697815,0.0000638999990769662,0,0.10999999940395355,-6.443999767303467,1,0.0414000004529953,84.09400177001953,4,0.18400000035762787,dev.eshanM.Musik.Song,64e0934baea7d56b2f15426b,64e0934caea7d56b2f15426c,Youtube,yt,null,64e0934caea7d56b2f15426d,Download : 9x,dlink,null,64e0934caea7d56b2f15426e,Lyrics : Genius,lyric,null,64e0934caea7d56b2f15426f,Sam Smith,artInfo,https://open.spotify.com/artist/2wY79sveU1sp5g7SokKOiI,64e0934caea7d56b2f154270,In The Lonely Hour,albInfo,https://open.spotify.com/album/08jWgM4vSkTose4blKBWov
INDUSTRY BABY (feat. Jack Harlow),82,212000,0.0203000009059906,0.7360000014305115,0.7039999961853027,0,3,0.05009999871253967,-7.408999919891357,0,0.061500001698732376,149.9949951171875,4,0.8939999938011169,dev.eshanM.Musik.Song,64e07712aea7d56b2f153b2d,64e07713aea7d56b2f153b2e,Youtube,yt,null,64e07713aea7d56b2f153b2f,Download : 9x,dlink,null,64e07713aea7d56b2f153b30,Lyrics : Genius,lyric,null,64e07713aea7d56b2f153b31,Lil Nas X,artInfo,https://open.spotify.com/artist/7jVv8c5Fj3E9VhNjxT4snq,64e07713aea7d56b2f153b32,INDUSTRY BABY (feat. Jack Harlow),albInfo,https://open.spotify.com/album/622NFw5Yk0OReMJ2XWcXUh
Another Love,0,244360,0.7170000076293945,0.44200000166893005,0.5379999876022339,0.00002950000089185778,4,0.09000000357627869,-8.550000190734863,0,0.045099999755620956,122.75800323486328,4,0.13899999856948853,dev.eshanM.Musik.Song,64e07714aea7d56b2f153b33,64e07715aea7d56b2f153b34,Youtube,yt,null,64e07715aea7d56b2f153b35,Download : 9x,dlink,null,64e07715aea7d56b2f153b36,Lyrics : Genius,lyric,null,64e07716aea7d56b2f153b37,Tom Odell,artInfo,https://open.spotify.com/artist/2txHhyCwHjUEpJjWrEyqyX,64e07716aea7d56b2f153b38,Another Love,albInfo,https://open.spotify.com/album/2q0bFwD2Y4E124PBgcFF7i
Lean On (feat. MØ & DJ Snake),0,176561,0.0034600000362843275,0.7229999899864197,0.8090000152587891,0.001230000052601099,7,0.5649999976158142,-3.0810000896453857,0,0.0625,98.00700378417969,4,0.27399998903274536,dev.eshanM.Musik.Song,64e09308aea7d56b2f1541b1,64e09308aea7d56b2f1541b2,Youtube,yt,null,64e09308aea7d56b2f1541b3,Download : 9x,dlink,null,64e09308aea7d56b2f1541b4,Lyrics : Genius,lyric,null,64e09309aea7d56b2f1541b5,Major Lazer,artInfo,https://open.spotify.com/artist/738wLrAtLtCtFOLvQBXOXp,64e09309aea7d56b2f1541b6,Lean On (feat. MØ & DJ Snake),albInfo,https://open.spotify.com/album/1SI0AMK6rb2J8S0Jazli9D
Mr. Brightside,87,222973,0.0012100000167265534,0.35199999809265137,0.9110000133514404,0,1,0.09950000047683716,-5.230000019073486,1,0.0746999979019165,148.0330047607422,4,0.23600000143051147,dev.eshanM.Musik.Song,64e0771aaea7d56b2f153b3f,64e0771aaea7d56b2f153b40,Youtube,yt,null,64e0771aaea7d56b2f153b41,Download : 9x,dlink,null,64e0771aaea7d56b2f153b42,Lyrics : Genius,lyric,null,64e0771baea7d56b2f153b43,The Killers,artInfo,https://open.spotify.com/artist/0C0XlULifJtAgn6ZNCW2eu,64e0771baea7d56b2f153b44,Hot Fuss,albInfo,https://open.spotify.com/album/4piJq7R3gjUOxnYs6lDCTg
Levitating (feat. DaBaby),86,203064,0.008829999715089798,0.7020000219345093,0.824999988079071,0,6,0.0674000009894371,-3.7869999408721924,0,0.060100000351667404,102.97699737548828,4,0.9150000214576721,dev.eshanM.Musik.Song,64e09468aea7d56b2f1543cd,64e09468aea7d56b2f1543ce,Youtube,yt,null,64e09468aea7d56b2f1543cf,Download : 9x,dlink,null,64e09469aea7d56b2f1543d0,Lyrics : Genius,lyric,null,64e09469aea7d56b2f1543d1,Dua Lipa,artInfo,https://open.spotify.com/artist/6M2wZ9GZgrQXHCFfjv46we,64e09469aea7d56b2f1543d2,Future Nostalgia,albInfo,https://open.spotify.com/album/5lKlFlReHOLShQKyRv6AL9
Without Me,77,201661,0.296999990940094,0.7519999742507935,0.4880000054836273,0.000009110000064538326,6,0.09359999746084213,-7.050000190734863,1,0.07050000131130219,136.04100036621094,4,0.5329999923706055,dev.eshanM.Musik.Song,64e09388aea7d56b2f154325,64e09388aea7d56b2f154326,Youtube,yt,null,64e09388aea7d56b2f154327,Download : 9x,dlink,null,64e09388aea7d56b2f154328,Lyrics : Genius,lyric,null,64e09388aea7d56b2f154329,Halsey,artInfo,https://open.spotify.com/artist/26VFTg2z8YR0cCuwLzESi2,64e09388aea7d56b2f15432a,Without Me,albInfo,https://open.spotify.com/album/0zzrCTzvL4ZmR42xF46Afm
No Role Modelz,5,292987,0.3009999990463257,0.6919999718666077,0.5210000276565552,0,10,0.05649999901652336,-8.46500015258789,0,0.33000001311302185,100.44999694824219,4,0.46299999952316284,dev.eshanM.Musik.Song,64e07720aea7d56b2f153b51,64e07720aea7d56b2f153b52,Youtube,yt,null,64e07720aea7d56b2f153b53,Download : 9x,dlink,null,64e07720aea7d56b2f153b54,Lyrics : Genius,lyric,null,64e07721aea7d56b2f153b55,J. Cole,artInfo,https://open.spotify.com/artist/6l3HvQ5sa6mXTsMTB19rO5,64e07721aea7d56b2f153b56,2014 Forest Hills Drive,albInfo,https://open.spotify.com/album/7viNUmZZ8ztn2UB4XB3jIL
Do I Wanna Know?,89,272394,0.1860000044107437,0.5479999780654907,0.5320000052452087,0.0002629999944474548,5,0.21699999272823334,-7.5960001945495605,1,0.03229999914765358,85.02999877929688,4,0.4050000011920929,dev.eshanM.Musik.Song,64e07722aea7d56b2f153b57,64e07722aea7d56b2f153b58,Youtube,yt,null,64e07722aea7d56b2f153b59,Download : 9x,dlink,null,64e07722aea7d56b2f153b5a,Lyrics : Genius,lyric,null,64e07722aea7d56b2f153b5b,Arctic Monkeys,artInfo,https://open.spotify.com/artist/7Ln80lUS6He07XvHI8qqHH,64e07722aea7d56b2f153b5c,AM,albInfo,https://open.spotify.com/album/78bpIziExqiI9qztvNFlQu
Roses - Imanbek Remix,81,176840,0.016699999570846558,0.7699999809265137,0.7239999771118164,0.010700000450015068,8,0.3529999852180481,-5.484000205993652,1,0.0494999997317791,121.9749984741211,4,0.8980000019073486,dev.eshanM.Musik.Song,64e07723aea7d56b2f153b5d,64e07724aea7d56b2f153b5e,Youtube,yt,null,64e07724aea7d56b2f153b5f,Download : 9x,dlink,null,64e07724aea7d56b2f153b60,Lyrics : Genius,lyric,null,64e07724aea7d56b2f153b61,SAINt JHN,artInfo,https://open.spotify.com/artist/0H39MdGGX6dbnnQPt6NQkZ,64e07724aea7d56b2f153b62,Roses (Imanbek Remix),albInfo,https://open.spotify.com/album/3GqSdhWjmMypMwPLtzoFYs
Better Now,84,231267,0.3310000002384186,0.6800000071525574,0.578000009059906,0,10,0.13500000536441803,-5.803999900817871,1,0.03999999910593033,145.03799438476562,4,0.3409999907016754,dev.eshanM.Musik.Song,64e09334aea7d56b2f154223,64e09334aea7d56b2f154224,Youtube,yt,null,64e09335aea7d56b2f154225,Download : 9x,dlink,null,64e09335aea7d56b2f154226,Lyrics : Genius,lyric,null,64e09335aea7d56b2f154227,Post Malone,artInfo,https://open.spotify.com/artist/246dkjvS1zLTtiykXe5h60,64e09335aea7d56b2f154228,beerbongs & bentleys,albInfo,https://open.spotify.com/album/6trNtQUgC8cgbWcqoMYkOR
